VKGroup_1;VkGroup_2;Quantity;vk1_custom_id;vk2_custom_id
4325149;69843850;20;82;1175
46521427;74404187;23;872;1208
63731512;75185464;21;1119;1211
22798006;32015300;30;182;493
36648726;37119411;20;651;665
23475118;29302425;22;205;375
24098496;48319873;24;227;905
27885374;43369725;20;329;817
36959676;41437811;28;659;767
37119411;62438886;26;665;1108
46521427;52537634;21;872;977
40427933;32194285;31;741;502
28627911;33489538;26;352;540
51254145;91933860;32;958;1307
30936477;34215577;24;446;562
32194285;36147615;62;502;639
40427933;35005;22;741;34
15755094;56106344;20;141;1027
25869828;63731512;25;276;1119
34274053;40567146;22;565;746
41437811;22942343;31;767;186
35983383;37119411;30;633;665
30022666;88497493;26;408;1286
69275738;63731512;23;1165;1119
29559271;33291029;22;388;527
22798006;33621085;21;182;544
25117353;35486596;40;247;619
38489;49093141;23;35;918
23170931;31963425;20;191;489
26217154;38683579;27;286;699
65464437;68033975;56;1132;1155
26307864;37119411;69;290;665
22798006;30447908;24;182;424
29302425;26284064;20;375;289
29534144;37048696;24;386;661
34215577;27797026;24;562;328
54295855;44044055;23;999;826
23553134;25557243;26;210;266
29302425;33383239;23;375;535
27797026;49840023;26;328;929
30210603;42541008;29;415;796
1711;40335272;27;15;738
25205856;83415396;29;251;1264
65464437;44759043;26;1132;835
15755094;40167434;34;141;733
41437811;68995594;62;767;1162
22798006;39321576;27;182;714
16466790;32943546;42;143;519
11982368;29348258;30;120;377
26555975;31513532;23;298;471
25817269;28950133;34;275;363
15755094;36184135;31;141;642
34486229;35113021;21;577;601
29534144;132147085;43;386;1454
25346844;30328106;20;257;420
17655824;78019879;23;150;1238
30210603;38449256;26;415;694
23611958;36507793;23;213;648
40886007;77988045;34;755;1236
20225241;31969346;22;165;490
54295855;58137117;22;999;1053
78019879;38905391;36;1238;705
38489;29686754;27;35;394
35595350;78019879;33;622;1238
65464437;70493648;24;1132;1182
460389;91050183;26;58;1302
63731512;27211409;26;1119;318
57846937;58737741;33;1046;1066
25205856;92204627;21;251;1310
48210134;27797026;30;902;328
28673372;35143550;22;353;603
40202469;58656979;20;735;1064
94;29534144;39;1;386
29302425;35486195;45;375;618
29534144;99954096;22;386;1350
26555975;29348258;24;298;377
32127188;31545597;23;496;473
16466790;79138567;20;143;1248
25346844;28477986;24;257;348
25205856;26713492;22;251;305
25346844;25205856;20;257;251
27725748;32439535;20;325;511
27932995;34274053;37;333;565
41437811;7736865;20;767;100
36047336;36775085;39;637;653
32015300;36147615;21;493;639
36147615;41814056;47;639;780
25189523;36184135;29;250;642
68995594;40886007;20;1162;755
35349905;78423275;33;615;1240
29573241;12382740;20;389;123
11982368;24946565;21;120;244
37119411;30315369;26;665;418
24565142;74404187;23;238;1208
25205856;40776453;21;251;753
29302425;28866484;20;375;360
78019879;176864224;26;1238;1539
38683579;41109472;21;699;762
78019879;98169847;26;1238;1347
42496831;63731512;38;793;1119
15755094;36775802;29;141;654
31480508;38462835;23;470;695
40575907;54295855;21;747;999
33415527;77947518;22;538;1234
22741084;29832607;21;178;402
94;11283947;22;1;116
17568841;63731512;31;149;1119
40202469;33301261;21;735;529
38415798;78019879;26;693;1238
38683579;51254145;22;699;958
11982368;25153764;40;120;249
29302425;109198561;22;375;1384
50409684;24098496;35;943;227
15548215;25153764;26;140;249
34199707;35145657;20;561;604
24098496;34298047;36;227;566
36507793;43010524;31;648;811
29686754;31478728;21;394;469
53845179;68995594;20;991;1162
36166073;34889014;22;641;593
11982368;23626127;21;120;214
63731512;65464437;22;1119;1132
1711;27932995;28;15;333
69577246;74880417;23;1170;1209
35285306;36184135;20;612;642
31480508;47597391;25;470;892
29573241;91050183;20;389;1302
57846937;27315475;26;1046;319
31480508;29534144;93;470;386
29534144;17568841;71;386;149
34168005;33393308;20;559;537
78019879;27179774;23;1238;317
30936477;32127188;26;446;496
22798006;24565142;49;182;238
31480508;7736865;32;470;100
1711;26307864;34;15;290
40202469;35113021;23;735;601
78019879;29094228;22;1238;367
30315369;91933860;28;418;1307
38664418;49866476;48;698;931
25232578;44759043;20;253;835
29534144;80358348;20;386;1252
40427933;26858816;24;741;309
35294456;79042454;20;614;1246
24098496;53895352;45;227;992
34483558;34486229;20;576;577
30022666;57846937;58;408;1046
23213239;91050183;30;192;1302
26307864;41538339;35;290;771
78019879;16466790;57;1238;143
56106344;36147615;20;1027;639
29302425;48512305;25;375;908
29559271;25752703;31;388;272
23170931;41053835;29;191;760
20845272;29559271;24;170;388
40427933;46521427;20;741;872
78019879;143120001;26;1238;1476
65464437;56106344;20;1132;1027
23213239;36775085;33;192;653
30602036;37119411;44;433;665
56180300;78019879;21;1031;1238
1177;34486229;24;10;577
932;60394841;24;8;1090
26217154;34116496;20;286;556
1672730;20629724;25;69;168
24098496;79138567;48;227;1248
45938293;29559271;24;861;388
31480508;28122932;27;470;337
1711;41041067;30;15;759
25205856;17842936;20;251;152
2158488;76477496;26;74;1222
38489;346191;20;35;52
12382740;58737741;22;123;1066
4325149;38664418;22;82;698
40202469;25117353;56;735;247
29302425;47696395;34;375;897
24098496;262340;30;227;48
29559271;47679753;51;388;896
34116496;60114472;21;556;1085
69295870;37470251;20;1166;671
25117353;26970810;37;247;310
33080201;39321576;21;520;714
73476;60114472;20;39;1085
30022666;28122932;41;408;337
932;84221627;29;8;1266
20629724;147415323;21;168;1486
25421850;25153764;22;259;249
145005178;58942429;31;1481;1071
35595350;32943546;22;622;519
31545597;34274053;35;473;565
32169030;36507793;23;499;648
63731512;25557243;23;1119;266
33538623;63731512;21;541;1119
73476;34305040;21;39;568
30525261;35113021;23;426;601
25205856;27060808;21;251;313
24089576;37119411;60;225;665
25205856;23242408;39;251;193
37119411;77947518;27;665;1234
15755094;35486195;22;141;618
33393308;54384231;22;537;1002
32131490;41437811;21;497;767
29534144;40923474;21;386;756
28950133;29369218;20;363;380
30666517;11283947;40;437;116
22798006;26555975;27;182;298
31480508;51016572;29;470;949
32194285;48149358;21;502;901
40202469;145087825;25;735;1482
460389;27315475;35;58;319
25232578;26517977;28;253;297
34215577;24098496;56;562;227
108468;35595350;32;41;622
25117353;31862851;22;247;484
26127512;26217154;20;283;286
48210134;63731512;32;902;1119
50409684;56106344;38;943;1027
25189523;38415798;27;250;693
23482909;78423275;31;206;1240
24094338;33393308;22;226;537
36047336;41813928;25;637;778
40498005;42968101;23;742;810
78019879;30315369;55;1238;418
25205856;35486195;23;251;618
41437811;41818823;20;767;781
25205856;69745756;28;251;1174
30022666;30315369;40;408;418
37470251;60397113;22;671;1091
25346844;40567146;24;257;746
29302425;23553134;37;375;210
26750264;48940689;22;306;915
33393308;34384434;21;537;572
37119411;46598842;22;665;875
17655824;32509740;26;150;512
41437811;60114472;37;767;1085
38489;41053835;32;35;760
29559271;79042454;20;388;1246
3551694;30022666;29;79;408
50348171;55155418;22;942;1012
932;72495085;34;8;1197
32127188;28129783;22;496;338
31805219;32439535;22;482;511
34274053;32194285;26;565;502
28556858;11982368;23;350;120
49866476;5486;25;931;25
26555975;41813993;24;298;779
37119411;40018862;27;665;729
60246988;95985023;20;1087;1334
24864761;42496831;21;243;793
28;23684028;25;0;216
32194285;34010064;26;502;553
41437811;42307767;31;767;792
25205856;27098092;76;251;315
29534144;31976785;74;386;491
30022666;460389;26;408;58
15755094;27797026;34;141;328
78019879;33489538;33;1238;540
25205856;38594501;32;251;696
25205856;87153802;37;251;1277
23482909;26284064;23;206;289
35238813;35285306;22;611;612
30022666;52833601;31;408;981
23213239;38415798;24;192;693
37008294;41437811;33;660;767
34215577;109198561;20;562;1384
78019879;167479002;21;1238;1528
4325149;24565142;34;82;238
22822305;37119411;66;183;665
36507793;69563163;28;648;1169
2158488;36507793;22;74;648
32127188;38683579;46;496;699
36507793;78019879;71;648;1238
1672730;4100014;22;69;81
40202469;209664602;21;735;1567
31480508;126093223;26;470;1434
15755094;22798006;29;141;182
1980;25205856;24;16;251
29684347;39009769;22;393;706
17655824;41538339;21;150;771
33874468;35595350;24;550;622
63731512;36775085;35;1119;653
20629724;48940689;20;168;915
932;34116496;22;8;556
34116496;34168005;25;556;559
48652426;95985023;20;913;1334
30936477;41437811;25;446;767
25346844;25714310;20;257;270
15548215;17568841;36;140;149
65464437;42228365;32;1132;790
24098496;30975621;24;227;449
31480508;24421364;26;470;236
29573241;53845179;20;389;991
65464437;32127188;22;1132;496
34215577;34483558;36;562;576
23482909;33393308;37;206;537
25117353;31545597;23;247;473
34274053;32943546;21;565;519
36166073;27531145;20;641;321
30022666;30401645;21;408;423
1711;12382740;27;15;123
25557243;30022666;25;266;408
32615394;35349905;20;513;615
31480508;34168005;29;470;559
25205856;25336774;94;251;256
22798006;34889014;29;182;593
36047336;78423275;25;637;1240
78019879;28261334;47;1238;343
26750264;38379853;33;306;692
30525261;34580489;20;426;581
23553134;35486626;21;210;620
33874468;39281167;20;550;713
65960786;30666517;23;1137;437
34889014;37119411;24;593;665
1672730;25205856;47;69;251
32194285;29302425;41;502;375
78019879;37160097;45;1238;666
29559271;32131490;36;388;497
63731512;66687279;36;1119;1144
29686754;24098496;46;394;227
26307864;45613675;23;290;853
1711;57876954;20;15;1048
30525261;32615394;24;426;513
28950133;38233726;27;363;689
50409684;53484080;21;943;988
11982368;23170931;22;120;191
30210603;34483558;25;415;576
3551694;79459310;27;79;1250
25752703;31545597;22;272;473
29534144;354372;27;386;53
48652426;65464437;34;913;1132
1177;34598021;22;10;582
37119411;17568841;34;665;149
25557243;32943546;37;266;519
25752703;26217154;23;272;286
25153764;45938293;22;249;861
31480508;37948240;34;470;685
31480508;33291029;27;470;527
63731512;31545597;20;1119;473
29518065;37008294;25;385;660
1177;19542789;23;10;161
37119411;41589556;21;665;773
78019879;23141780;22;1238;188
29686754;34199707;22;394;561
78019879;30558759;39;1238;430
38683579;73476;27;699;39
26307864;28981879;26;290;364
29534144;34662672;31;386;587
50409684;145005178;81;943;1481
23170931;26750264;24;191;306
37119411;11283947;30;665;116
24098496;32804027;28;227;517
29302425;1980;36;375;16
41437811;91050183;43;767;1302
64987855;50776724;20;1129;945
78423275;125004421;20;1240;1431
3551694;37395903;29;79;670
36959676;40020304;24;659;730
31480508;36507793;61;470;648
121768;37119411;26;43;665
26750264;38664418;20;306;698
32041317;45432439;22;494;850
15755094;27895931;20;141;330
33769500;36775802;22;547;654
29534144;51016572;52;386;949
65464437;60511457;77;1132;1093
31752409;38683579;35;478;699
22822305;34274053;39;183;565
5669254;60511457;27;87;1093
1388;23148107;21;12;189
932;91933860;67;8;1307
7588671;40202469;20;98;735
11982368;15548215;87;120;140
40202469;39733006;23;735;725
34215577;34298047;26;562;566
24098496;26970810;49;227;310
27797026;41041067;34;328;759
1441;27917858;20;13;331
78019879;46581711;29;1238;874
20629724;37160097;21;168;666
4325149;48539843;23;82;909
1711;57846937;52;15;1046
29534144;3967881;28;386;80
25205856;4829;53;251;23
1711;31976785;34;15;491
38683579;41890491;22;699;785
11982368;38683579;38;120;699
932;51254145;27;8;958
40167434;41814056;39;733;780
29302425;34215577;75;375;562
1177;31963425;21;10;489
37119411;47131705;21;665;883
4325149;32342123;26;82;504
30022666;108468;40;408;41
32041317;35486626;24;494;620
38379853;38415798;23;692;693
23611958;36184135;20;213;642
8814453;76982440;23;103;1228
2158488;37119411;28;74;665
31976785;33874468;30;491;550
28950133;32194285;67;363;502
36959676;38683579;27;659;699
4325149;90730773;27;82;1301
25205856;93429434;28;251;1319
31976785;48319873;22;491;905
24098496;27477976;22;227;320
41437811;25817269;20;767;275
41437811;25557243;26;767;266
23475118;26750264;26;205;306
23148107;24421364;23;189;236
4325149;23553134;22;82;210
29559271;39441344;32;388;717
27211409;37119411;38;318;665
24098496;36868476;27;227;656
23213239;26217154;30;192;286
25189523;38462835;26;250;695
1672730;35595350;31;69;622
28981879;34274053;22;364;565
30022666;36164349;27;408;640
58737741;34274053;20;1066;565
41437811;55310751;20;767;1016
1177;31428243;23;10;466
23475118;36147615;22;205;639
37119411;69547083;20;665;1168
41538339;59570143;22;771;1079
29534144;122559372;25;386;1423
17655824;47696395;24;150;897
4325149;83515968;30;82;1265
30022666;35486626;53;408;620
31480508;111557607;21;470;1395
25117353;35349905;83;247;615
37470251;39009769;22;671;706
78019879;37008294;57;1238;660
49866476;37495032;39;931;672
63731512;11283947;23;1119;116
40202469;25189523;24;735;250
29534144;72495085;58;386;1197
29302425;29905631;42;375;405
15755094;44759043;28;141;835
40427933;51189706;20;741;955
17655824;27797026;26;150;328
24098496;27211409;48;227;318
49388164;84769196;25;922;1267
36184135;39009769;45;642;706
15755094;30315369;41;141;418
34215577;31547740;21;562;474
23170931;34274053;31;191;565
17568841;24565142;24;149;238
32194285;39009769;61;502;706
17655824;23684028;45;150;216
38233726;42541008;25;689;796
25189523;29686754;39;250;394
25205856;28627911;33;251;352
23170931;29348258;20;191;377
30022666;55404958;28;408;1019
31976785;33134232;21;491;525
38683579;68995594;36;699;1162
8814453;59592700;31;103;1080
23213239;39009769;26;192;706
31969346;38818986;20;490;702
33769500;26127512;25;547;283
27315475;30022666;23;319;408
25153764;32804027;21;249;517
29302425;42496831;42;375;793
460389;20629724;26;58;168
29534144;24089576;25;386;225
40202469;45938293;20;735;861
51254145;78019879;45;958;1238
31480508;50883936;22;470;947
1711;25189523;30;15;250
78019879;49439086;28;1238;923
39441344;63731512;22;717;1119
34274053;38664418;31;565;698
25205856;39321576;68;251;714
3551694;40412593;22;79;740
1672730;79138567;23;69;1248
28229175;37119411;22;340;665
31969346;46252034;21;490;868
38489;95165038;21;35;1328
25117353;33338722;33;247;531
25153764;66036248;29;249;1138
23482909;26112272;38;206;282
31935454;79138567;20;488;1248
26750264;66036248;28;306;1138
29302425;66687279;27;375;1144
31935454;54682800;21;488;1005
31480508;79042454;21;470;1246
41437811;36507793;27;767;648
12648877;39321576;20;125;714
57846937;50409684;25;1046;943
36507793;38415798;33;648;693
29302425;41883468;39;375;783
38683579;41813993;21;699;779
5486;49962921;27;25;934
29534144;53782768;34;386;989
59218056;110581128;20;1075;1388
37119411;48006306;25;665;900
25421850;42541008;20;259;796
23553134;29302425;25;210;375
78019879;4325149;70;1238;82
25117353;57846937;20;247;1046
932;27211409;46;8;318
25205856;52426887;26;251;975
346191;34274053;31;52;565
33874468;38683579;59;550;699
15755094;25106701;23;141;246
3551694;19074642;30;79;157
22942343;63731512;26;186;1119
40167434;74404187;22;733;1208
11982368;38834885;34;120;703
71960446;78423275;29;1190;1240
24098496;26406986;22;227;294
59336460;63731512;24;1078;1119
22798006;36047336;20;182;637
25205856;31969346;45;251;490
160473982;54295855;35;1510;999
25205856;30268768;28;251;416
29534144;20845272;49;386;170
26858816;29686754;21;309;394
25117353;37008294;47;247;660
15755094;60114472;26;141;1085
63731512;36507793;54;1119;648
24565142;25869828;22;238;276
30022666;31805219;28;408;482
65464437;37119411;62;1132;665
25205856;92337511;37;251;1312
25117353;28587219;24;247;351
29302425;43879004;25;375;822
26307864;41525215;27;290;770
40427933;33120664;32;741;524
23482909;33538623;23;206;541
36166073;30936477;30;641;446
25817269;39009769;23;275;706
32943546;51254145;22;519;958
26356004;24086381;27;292;224
30666517;34737049;20;437;589
51345945;26274699;34;960;288
25189523;40167434;22;250;733
15755094;41053835;43;141;760
63731512;91933860;56;1119;1307
1711;44759043;46;15;835
25205856;46560358;25;251;873
30022666;41041067;52;408;759
25117353;34215577;23;247;562
26555975;17568841;30;298;149
57354358;25205856;25;1043;251
34355441;37470251;25;570;671
26555975;38342897;26;298;690
27725748;17655824;25;325;150
24098496;33874468;74;227;550
38683579;29690457;25;699;396
26356004;70467805;23;292;1181
65464437;143120001;26;1132;1476
31976785;49840023;21;491;929
25205856;55554881;26;251;1022
41041067;51189706;20;759;955
37119411;69745756;20;665;1174
35349905;36147615;29;615;639
23213239;27532326;26;192;322
50409684;39236729;20;943;712
36775085;42496831;30;653;793
17655824;41437811;24;150;767
29302425;38905391;22;375;705
1177;63731512;61;10;1119
29534144;55264762;20;386;1015
24098496;52537634;42;227;977
63731512;70493648;29;1119;1182
39009769;47679753;25;706;896
31480508;211437014;31;470;1572
25817269;42811897;25;275;804
3551694;13457319;20;79;133
25117353;29246653;31;247;373
29302425;90552903;23;375;1299
22798006;42092461;35;182;787
8814453;65652356;55;103;1135
25153764;41813928;43;249;778
29534144;60394841;32;386;1090
26284064;34274053;26;289;565
25117353;27531145;32;247;321
