id;name;is_main_group;sub_quantity;university_id;MGU_quantity;MIFI_quantity;SECH_quantity;MEI_quantity;MGIMO_quantity;HSE_quantity;PNIPU_quantity;MIREA_quantity;MTUSI_quantity;MAI_quantity;PGNIU_quantity;RUDN_quantity;ITMO_quantity;REU_quantity;MGTU_quantity;MFTI_quantity;open_sub_quantity;university;is_main_group_int
145005178;Меметика МАИ;f;51;219;0;1;0;0;0;0;0;1;0;48;0;0;0;0;1;0;51;МАИ;0
5562;Факультет ИУ МГТУ им. Н.Э. Баумана;f;50;250;0;1;0;0;1;0;0;0;0;2;0;0;0;0;46;0;50;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
70467805;Физтех.Тур;f;27;;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;25;27;;0
40182105;Думай и Богатей ©;f;61;;0;1;2;1;2;5;9;2;3;4;12;9;1;6;4;0;61;;0
76992071;Авиация | Всё небо;f;33;;0;3;0;0;0;1;0;1;1;18;1;0;1;0;4;3;33;;0
72148416;Физтех-Союз;f;27;;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1;23;27;;0
55466299;Инженерный Журнал | Engineering Magazine;f;41;;0;3;0;5;1;2;2;3;1;6;0;1;2;0;13;2;41;;0
118857930;Цитатник Бауманки;f;44;;0;1;0;0;0;0;0;0;0;1;0;0;0;0;42;0;44;;0
64392368;Квартирный вопрос | дизайн | интерьер | стиль;f;81;;0;6;5;2;1;5;10;9;4;1;8;7;5;11;2;5;81;;0
29994774;КОМПАС-3D;f;52;;0;1;0;4;0;0;8;2;1;9;2;2;2;0;18;3;52;;0
42228365;6 курс Первого МГМУ им. И.М. Сеченова;f;21;215;0;1;19;0;0;0;0;0;0;0;0;0;0;0;0;1;21;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
43369725;СОВЕТ ОБУЧАЮЩИХСЯ Сеченовского Университета;f;79;215;0;1;76;0;1;0;0;0;0;0;0;0;0;1;0;0;79;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
45770614;Ординатура Сеченовского Университета;f;26;215;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;1;26;Первый МГМУ им. И. М. Сеченова (Сеченовский Университет);0
60246988;Преподаватели МГМУ;f;48;;0;1;47;0;0;0;0;0;0;0;0;0;0;0;0;0;48;;0
61047327;Справочная МГМУ;f;52;;0;1;51;0;0;0;0;0;0;0;0;0;0;0;0;0;52;;0
19174153;Спортклуб РЭУ им. Г. В. Плеханова | ССК РЭУ;f;35;326;0;1;0;2;0;1;0;0;0;0;0;0;0;31;0;0;35;РЭУ им. Г. В. Плеханова;0
75926123;«Кондитерская фабрика «Пермская»;f;27;;0;1;0;0;0;0;10;0;0;0;16;0;0;0;0;0;27;;0
134698231;Центр научной карьеры;f;28;;0;0;26;0;0;0;0;0;0;0;0;2;0;0;0;0;28;;0
59065357;Спортивный клуб «Феникс»;f;30;;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;30;;0
89939946;Центр Занятости Студентов | ЦЗС;f;23;;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;23;;0
25217605;First MSMU News portal (1МГМУ, МГМУ);f;24;;0;0;23;0;0;0;0;0;0;0;0;1;0;0;0;0;24;;0
73647779;ВраЧитала (книги для врачей);f;33;;0;0;19;0;0;0;0;0;0;0;1;12;0;0;1;0;33;;0
97242765;че гуглит медик;f;21;;0;0;18;0;0;0;0;0;0;0;0;3;0;0;0;0;21;;0
69664356;eto ya;f;24;;0;0;1;1;2;11;0;0;0;0;1;2;3;1;1;1;24;;0
31469754;Студенческая редакция газеты «Энергетик» МЭИ;f;30;304;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;30;НИУ МЭИ;0
95466554;Увидено в МЭИ;f;37;304;0;0;0;35;0;0;0;0;0;0;0;0;0;0;2;0;37;НИУ МЭИ;0
58841246;Центр карьеры Первый;f;47;;0;0;0;45;1;0;0;0;0;0;0;0;0;0;1;0;47;;0
61021640;Признавашки в МЭИ;f;25;304;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;25;НИУ МЭИ;0
341989;Студенты МЭИ;f;46;304;0;0;0;43;0;0;0;1;0;1;0;0;0;0;1;0;46;НИУ МЭИ;0
3960;Подслушано в МЭИ;f;53;304;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;53;НИУ МЭИ;0
31039056;ТИПИЧНЫЙ МЭИ (ТУ);f;24;304;0;0;0;22;1;0;0;0;0;1;0;0;0;0;0;0;24;НИУ МЭИ;0
1333947;Пермский театр оперы и балета;f;43;;0;0;0;1;0;0;13;0;0;0;29;0;0;0;0;0;43;;0
109863468;Цитаты преподавателей МГТУ им. Н.Э. Баумана;f;48;250;0;0;0;1;0;0;0;0;0;0;0;0;0;0;45;2;48;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
19524796;МВТУ им. Н.Э. Баумана;f;131;;0;0;0;1;1;0;0;1;0;0;0;0;0;0;127;1;131;;0
37395903;Другой Маршрут | Путешествия. Восхождения. Горы;f;67;;0;0;0;1;0;0;27;0;0;0;36;0;2;0;0;1;67;;0
55387604;Мудрые родители. Семья. Дети;f;39;;0;0;0;1;1;1;12;1;0;3;12;2;2;2;1;1;39;;0
298073;ПРОФКОМ МАИ;f;23;219;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;23;МАИ;0
102916829;Волонтёрский центр МАИ;f;21;219;0;0;0;0;0;1;0;0;0;19;0;1;0;0;0;0;21;МАИ;0
105281577;МАИ MEDIA;f;23;219;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;23;МАИ;0
60021830;Признавашки.fm;f;36;;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;36;;0
155203355;Маёвский цитатник;f;25;;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;25;;0
29914275;Орден МАИ;f;34;219;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;34;МАИ;0
26042525;Маёвец.ru - все новости МАИ;f;24;219;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;24;МАИ;0
49851501;БИТ Медиа;f;24;;0;0;0;0;0;0;0;1;0;1;0;0;0;0;22;0;24;;0
30539192;Подслушано студенты МГТУ им. Н.Э. Баумана;f;106;250;0;0;0;0;0;0;0;0;0;1;0;0;0;0;104;1;106;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
198885653;Академия первых | Пермь;f;36;;0;0;0;0;0;0;7;1;0;1;27;0;0;0;0;0;36;;0
152637118;Пермский транспорт;f;23;;0;0;0;0;0;0;8;0;0;1;14;0;0;0;0;0;23;;0
3551694;МОЙ ГОРОД — ПЕРМЬ!;f;346;;0;0;0;0;0;2;155;0;0;1;184;0;0;3;1;0;346;;0
1616899;УРАЛОВЕД ☼ Урал • Краеведение • Туризм;f;44;;0;0;0;0;0;0;9;0;0;1;34;0;0;0;0;0;44;;0
37871506;Бизнес-инкубатор МГИМО | MGIMO Business;f;33;236;0;0;0;0;30;1;0;0;0;1;0;1;0;0;0;0;33;МГИМО МИД России;0
40296;Профсоюз студентов МГТУ им. Н.Э. Баумана;f;23;250;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;0;23;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
58637519;Подслушано в МГТУ;f;22;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;1;22;МГТУ им. Н. Э. Баумана (бывш. МВТУ);0
24383308;Бауманцы;f;57;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;0;57;;0
52042915;[ССФЭ];f;27;;0;0;0;0;0;24;0;0;0;0;0;0;0;1;1;1;27;;0
55236406;Говорит МАИ;f;35;219;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;35;МАИ;0
46381370;Профсоюз студентов факультета «Э»;f;21;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;1;21;;0
42735432;Баскетбольный клуб PARMA;f;45;;0;0;0;0;0;0;17;0;0;0;27;0;0;0;1;0;45;;0
163758410;Пермский марафон;f;51;;0;0;0;0;0;0;22;0;0;0;28;0;0;0;1;0;51;;0
122022858;РБК Пермь | Новости города и края;f;31;;0;0;0;0;0;0;13;0;0;0;17;0;0;0;1;0;31;;0
5826534;РАДИО БОЛИД | RADIO BOLID;f;30;;0;0;0;0;0;0;12;0;0;0;18;0;0;0;0;0;30;;0
14753367;ИЩУ МОДЕЛЬ •ПЕРМЬ•;f;57;;0;0;0;0;0;0;20;0;0;0;37;0;0;0;0;0;57;;0
34613849;DIESEL ROOM;f;46;;0;0;0;0;0;1;22;0;0;0;23;0;0;0;0;0;46;;0
53006456;Детская афиша Перми;f;50;;0;0;0;0;0;0;24;0;0;0;26;0;0;0;0;0;50;;0
103646103;BONUS Пермь;f;61;;0;0;0;0;0;0;35;0;0;0;26;0;0;0;0;0;61;;0
161247603;ШашлыкоFF Пермь;f;29;;0;0;0;0;0;0;15;0;0;0;14;0;0;0;0;0;29;;0
171840666;Томми Фиш - доставка роллов в Перми;f;47;;0;0;0;0;0;0;26;0;0;0;21;0;0;0;0;0;47;;0
23413726;Properm.ru — новости Перми и края;f;91;;0;0;0;0;0;0;38;0;0;0;52;0;1;0;0;0;91;;0
25603109;Спортивная Пермь;f;58;;0;0;0;0;0;0;29;0;0;0;29;0;0;0;0;0;58;;0
30832581;"""Чемодан""  |  Горящие туры из Перми";f;37;;0;0;0;0;0;0;16;0;0;0;21;0;0;0;0;0;37;;0
39343227;Министерство физической культуры и спорта ПК;f;29;;0;0;0;0;0;0;10;0;0;0;19;0;0;0;0;0;29;;0
51038979;Пермь Non stop;f;33;;0;0;0;0;0;0;17;0;0;0;16;0;0;0;0;0;33;;0
95656776;ЧП и ДТП | Чрезвычайное происшествие | ПЕРМЬ;f;68;;0;0;0;0;0;0;35;0;0;0;32;1;0;0;0;0;68;;0
58392407;Подслушано в Перми;f;29;;0;0;0;0;0;0;14;0;0;0;15;0;0;0;0;0;29;;0
1269905;Приют Матроскин Пермь;f;70;;0;0;0;0;0;0;19;0;0;0;50;0;1;0;0;0;70;;0
56172098;ЧП Пермь | Пермский край [16+];f;46;;0;0;0;0;0;0;15;0;0;0;31;0;0;0;0;0;46;;0
74880417;Бесплатная Пермь;f;53;;0;0;0;0;0;0;30;0;0;0;23;0;0;0;0;0;53;;0
94112219;НАША ПЕРМЬ;f;61;;0;0;0;0;0;1;34;0;0;0;25;1;0;0;0;0;61;;0
1815893;Юнпресс-Пермь;f;39;;0;0;0;0;0;0;8;0;0;0;31;0;0;0;0;0;39;;0
7588671;Среда обитания - Пермь;f;88;;0;0;0;0;0;0;32;0;0;0;56;0;0;0;0;0;88;;0
23464016;Новости Перми;f;118;;0;0;0;0;0;0;49;0;0;0;69;0;0;0;0;0;118;;0
46660968;АльпИндустрия | Пермь;f;30;;0;0;0;0;0;0;17;0;0;0;13;0;0;0;0;0;30;;0
52585829;PERM.MUSIC | Концерты в Перми;f;33;;0;0;0;0;0;1;9;0;0;0;23;0;0;0;0;0;33;;0
9828994;"""Angel-A""| Одежда | Обувь | Пермь | Шоурум";f;62;;0;0;0;0;0;0;35;0;0;0;26;0;0;1;0;0;62;;0
212595950;Термальный комплекс WEEKEND;f;43;;0;0;0;0;0;0;13;0;0;0;30;0;0;0;0;0;43;;0
220174095;Пермские Термы;f;33;;0;0;0;0;0;1;12;0;0;0;20;0;0;0;0;0;33;;0
53369321;Термы ТЕНТОРИУМ — отдыхать здорово!  | Пермь;f;68;;0;0;0;0;0;0;32;0;0;0;36;0;0;0;0;0;68;;0
110581128;Цитаты преподавателей ПГНИУ;f;57;730;0;0;0;0;0;0;1;0;0;0;56;0;0;0;0;0;57;ПГНИУ (ПГУ);0
48587079;ПЕРМЬ - КУДА СХОДИТЬ СЕГОДНЯ;f;111;;0;0;0;0;0;1;36;0;0;0;74;0;0;0;0;0;111;;0
35088509;"База отдыха ""Зайкина избушка"" Пермь";f;43;;0;0;0;0;0;1;21;0;0;0;21;0;0;0;0;0;43;;0
7614026;НАШЕ Радио | Пермь;f;35;;0;0;0;0;0;0;17;0;0;0;18;0;0;0;0;0;35;;0
123894725;ТИПОГРАФiЯ;f;26;;0;0;0;0;0;1;8;0;0;0;17;0;0;0;0;0;26;;0
150293551;Go Парк в Перми;f;41;;0;0;0;0;0;0;17;0;0;0;24;0;0;0;0;0;41;;0
354944;Философско-социологический факультет | ФСФ ПГНИУ;f;29;730;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;29;ПГНИУ (ПГУ);0
198897597;Прогулки по Перми;f;55;;0;0;0;0;1;0;16;0;0;0;38;0;0;0;0;0;55;;0
203388944;Пространство ДОМ;f;26;;0;0;0;0;0;0;8;0;0;0;18;0;0;0;0;0;26;;0
63536412;СантОноре | Кафе - Кондитерская | Доставка;f;45;;0;0;0;0;0;0;22;0;0;0;23;0;0;0;0;0;45;;0
27730461;Business Class;f;37;;0;0;0;0;0;0;6;0;0;0;31;0;0;0;0;0;37;;0
29312065;Сеть турагентств ПЛАНЕТА | Туры из Перми;f;27;;0;0;0;0;0;0;12;0;0;0;15;0;0;0;0;0;27;;0
30367014;Пермский бизнес-инкубатор;f;42;;0;0;0;0;0;0;16;0;0;0;26;0;0;0;0;0;42;;0
33293502;Ирис фотостудия Пермь;f;28;;0;0;0;0;0;0;6;0;0;0;22;0;0;0;0;0;28;;0
105169002;КУДА ПЕРМЬ | АФИША;f;65;;0;0;0;0;0;0;32;0;0;0;33;0;0;0;0;0;65;;0
17414822;Кама Трэвел | Речные круизы;f;30;;0;0;0;0;0;0;13;0;0;0;17;0;0;0;0;0;30;;0
23508546;ПЕРМСКАЯ ЭЛЕКТРИЧКА;f;20;;0;0;0;0;0;0;4;0;0;0;16;0;0;0;0;0;20;;0
32346453;ПЗСП;f;64;;0;0;0;0;0;1;32;0;0;0;31;0;0;0;0;0;64;;0
46038605;Спортивный клуб «Универ» ПГНИУ;f;23;730;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;23;ПГНИУ (ПГУ);0
48967520;Работа в Перми;f;31;;0;0;0;0;0;0;10;0;0;0;21;0;0;0;0;0;31;;0
111825941;Многофункциональный центр Пермского края (МФЦ);f;23;;0;0;0;0;0;0;11;0;0;0;12;0;0;0;0;0;23;;0
151624664;Дзе;f;22;;0;0;0;0;0;0;1;0;0;0;21;0;0;0;0;0;22;;0
6120204;Камерный театр «Новая драма»;f;46;;0;0;0;0;0;0;10;0;0;0;36;0;0;0;0;0;46;;0
79371742;Новости пермского образования;f;36;;0;0;0;0;0;0;16;0;0;0;20;0;0;0;0;0;36;;0
143106820;Пермский край;f;104;;0;0;0;0;0;0;42;0;0;0;60;2;0;0;0;0;104;;0
30662716;Пермская Арт-резиденция;f;44;;0;0;0;0;0;0;14;0;0;0;30;0;0;0;0;0;44;;0
172669214;Разделяю сердцем | Буматика;f;50;;0;0;0;0;0;0;16;0;0;0;34;0;0;0;0;0;50;;0
220177434;Бабушка Фрутта в Перми;f;68;;0;0;0;0;0;0;32;0;0;0;36;0;0;0;0;0;68;;0
34355441;Типичная Пермь;f;100;;0;0;0;0;0;0;47;0;0;0;53;0;0;0;0;0;100;;0
41251169;"Стадион ""Трудовые резервы"", г. Пермь";f;33;;0;0;0;0;0;0;15;0;0;0;18;0;0;0;0;0;33;;0
57433185;Администрация города Перми;f;54;;0;0;0;0;0;0;18;0;0;0;35;1;0;0;0;0;54;;0
209664602;IMALL;f;21;;0;0;0;0;0;0;8;0;0;0;13;0;0;0;0;0;21;;0
209972058;Пермь-300. Всё реально!;f;51;;0;0;0;0;0;0;19;0;0;0;32;0;0;0;0;0;51;;0
53038076;Город 342. Пермь;f;51;;0;0;0;0;0;0;20;0;0;0;31;0;0;0;0;0;51;;0
64987855;Пермь ВКонтакте;f;55;;0;0;0;0;0;0;18;0;0;0;37;0;0;0;0;0;55;;0
51900666;Парк Науки;f;21;;0;0;0;0;0;0;7;0;0;0;14;0;0;0;0;0;21;;0
34607001;Ресторан Кама | Пермь;f;33;;0;0;0;0;0;0;14;0;0;0;19;0;0;0;0;0;33;;0
76870940;Сатурн-Р Недвижимость Новостройки Пермь;f;37;;0;0;0;0;0;0;29;0;0;0;8;0;0;0;0;0;37;;0
12073669;Рифей-Пермь - Дежурный по городу;f;35;;0;0;0;0;0;0;10;0;0;0;24;0;0;0;0;1;35;;0
207371518;Кафе «Пермские сласти»;f;20;;0;0;0;0;0;0;5;0;0;0;15;0;0;0;0;0;20;;0
102620675;MAI TAI БАР                   ☼ПЕРВЫЙ ГАВАЙСКИЙ☼;f;34;;0;0;0;0;0;0;19;0;0;0;15;0;0;0;0;0;34;;0
17064412;Афиша Пермь;f;56;;0;0;0;0;0;0;24;0;0;0;32;0;0;0;0;0;56;;0
1300503;Пермский ТЮЗ;f;21;;0;0;0;0;0;0;4;0;0;0;17;0;0;0;0;0;21;;0
13853229;Музей современного искусства PERMM;f;20;;0;0;0;0;0;0;4;0;0;0;16;0;0;0;0;0;20;;0
12939216;Пермская Синематека;f;35;;0;0;0;0;0;0;10;0;0;0;25;0;0;0;0;0;35;;0
40694317;"""Культурный диван"". Антикафе. Пермь";f;28;;0;0;0;0;0;0;11;0;0;0;17;0;0;0;0;0;28;;0
65091254;Дом Мешкова;f;22;;0;0;0;0;0;0;4;0;0;0;18;0;0;0;0;0;22;;0
166490105;Окрылённые люди;f;28;;0;0;0;0;0;0;10;0;0;0;17;1;0;0;0;0;28;;0
21860712;Ботанический сад ПГУ;f;28;;0;0;0;0;0;0;2;0;0;0;26;0;0;0;0;0;28;;0
200043570;Домашняя кухня от Земфиры (город Пермь);f;32;;0;0;0;0;0;0;19;0;0;0;13;0;0;0;0;0;32;;0
10934386;МАМСИКИ.РУ Одежда для беременных и кормящих;f;26;;0;0;0;0;0;0;13;0;0;0;13;0;0;0;0;0;26;;0
56567332;Доступный Урал;f;35;;0;0;0;0;0;0;11;0;0;0;24;0;0;0;0;0;35;;0
60562341;Дизайн маркет RED MARKET;f;29;;0;0;0;0;0;1;12;0;0;0;16;0;0;0;0;0;29;;0
87722708;"Всесезонный курорт ""Губаха""";f;39;;0;0;0;0;0;0;22;0;0;0;17;0;0;0;0;0;39;;0
37264958;"АМАКС Курорт ""Усть-Качка""";f;25;;0;0;0;0;0;0;6;0;0;0;19;0;0;0;0;0;25;;0
2007865;Пермский театр «У Моста»;f;34;;0;0;0;0;0;0;12;0;0;0;22;0;0;0;0;0;34;;0
94841094;Фестиваль RED FEST;f;20;;0;0;0;0;0;0;9;0;0;0;11;0;0;0;0;0;20;;0
166686902;Детский технопарк «Кванториум Фотоника» г.Пермь;f;26;;0;0;0;0;0;0;10;0;0;0;16;0;0;0;0;0;26;;0
112139211;Пермский автомобильный музей «Ретро-Гараж»;f;33;;0;0;0;0;0;0;16;0;0;0;17;0;0;0;0;0;33;;0
67718908;Парковый  Пермь;f;30;;0;0;0;0;0;0;15;0;0;0;15;0;0;0;0;0;30;;0
176878179;Пермская кинокомиссия;f;23;;0;0;0;0;0;0;10;0;0;0;13;0;0;0;0;0;23;;0
179838543;Пермь;f;52;;0;0;0;0;0;0;28;0;0;0;24;0;0;0;0;0;52;;0
42849845;♡ КОНДРАТОВО ♡;f;22;;0;0;0;0;0;0;10;0;0;0;12;0;0;0;0;0;22;;0
33324902;ПОДАРИТЕ ИМ ДОМ! г. Пермь и Пермский край;f;34;;0;0;0;0;0;0;11;0;0;0;23;0;0;0;0;0;34;;0
10148531;ИСТОРИЯ ПЕРМИ;f;52;;0;0;0;0;0;0;19;0;0;0;33;0;0;0;0;0;52;;0
86364732;История Прикамья;f;23;;0;0;0;0;0;0;3;0;0;0;20;0;0;0;0;0;23;;0
46868130;ПМЦ (Пермский Молодежный Центр);f;33;;0;0;0;0;0;0;10;0;0;0;23;0;0;0;0;0;33;;0
178600997;Термальный комплекс «Акватория»;f;38;;0;0;0;0;0;0;19;0;0;0;19;0;0;0;0;0;38;;0
85706599;Romantic Tram Cafe / Трамвай-кафе Пермь;f;31;;0;0;0;0;0;0;12;0;0;0;19;0;0;0;0;0;31;;0
68719519;Кондитерские Виолет | Торты на заказ | Пермь;f;34;;0;0;0;0;0;0;15;0;0;0;19;0;0;0;0;0;34;;0
37271438;"Спорткомплекс ""Олимпия"" Пермь";f;25;;0;0;0;0;0;0;11;0;0;0;14;0;0;0;0;0;25;;0
13457319;Фонд Дедморозим;f;27;;0;0;0;0;0;0;10;0;0;0;17;0;0;0;0;0;27;;0
60367127;РИСЛАПША;f;22;;0;0;0;0;0;0;16;0;0;0;6;0;0;0;0;0;22;;0
211051353;Ресторан More More;f;27;;0;0;0;0;0;0;13;0;0;0;14;0;0;0;0;0;27;;0
95165038;Отдам БЕСПЛАТНО Пермь;f;38;;0;0;0;0;0;0;23;0;0;0;15;0;0;0;0;0;38;;0
70292912;Звезда;f;37;;0;0;0;0;0;0;8;0;0;0;29;0;0;0;0;0;37;;0
143738619;Архитектурно-этнографический музей «Хохловка»;f;29;;0;0;0;0;0;0;9;0;0;0;20;0;0;0;0;0;29;;0
80525832;КЛАДОВКА | Комиссионный магазин;f;29;;0;0;0;0;0;0;13;0;0;0;15;0;0;0;0;1;29;;0
75510063;Русское географическое общество | Пермский край;f;21;;0;0;0;0;0;0;3;0;0;0;17;1;0;0;0;0;21;;0
206843165;Неизвестная Пермь;f;29;;0;0;0;0;0;0;12;0;0;0;17;0;0;0;0;0;29;;0
132028676;Октябрь - детский центр |День рождения | Пермь;f;34;;0;0;0;0;0;0;21;0;0;0;13;0;0;0;0;0;34;;0
42828843;СтройПанельКомплект. СПК Пермь.;f;32;;0;0;0;0;0;0;20;0;0;0;12;0;0;0;0;0;32;;0
110697506;Клуб Мам Перми;f;22;;0;0;0;0;0;0;14;0;0;0;8;0;0;0;0;0;22;;0
100206793;Пермь дарит подарки;f;39;;0;0;0;0;0;0;25;0;0;0;14;0;0;0;0;0;39;;0
145087825;"""Самый лучший день"". Экскурсии. Пермь";f;22;;0;0;0;0;0;0;8;0;0;0;14;0;0;0;0;0;22;;0
193450705;Объясняем.Пермский край;f;36;;0;0;0;0;0;0;19;0;0;0;17;0;0;0;0;0;36;;0
49985013;Типичная Вышка;f;20;;0;0;0;0;0;18;0;0;0;0;2;0;0;0;0;0;20;;0
89577971;♔ ПЕРМЬ ИНФО;f;34;;0;0;0;0;0;0;19;0;0;0;15;0;0;0;0;0;34;;0
58614200;Подслушано ПНИПУ;f;31;729;0;0;0;0;0;0;28;0;0;0;3;0;0;0;0;0;31;ПНИПУ (бывш. ПГТУ);0
2499902;ITMO.STUDENTS;f;51;;0;0;0;0;0;1;0;0;0;0;1;0;49;0;0;0;51;;0
5114025;Mishka.Travel;f;21;;0;0;0;0;0;1;8;1;0;0;10;0;0;1;0;0;21;;0
64170543;Обнуляй МГИМО;f;31;236;0;0;0;0;31;0;0;0;0;0;0;0;0;0;0;0;31;МГИМО МИД России;0
77504235;Перлы преподавателей МГИМО;f;25;236;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;25;МГИМО МИД России;0
50193160;Venturance HQ;f;20;;0;0;0;0;5;11;0;0;0;0;0;0;0;2;0;2;20;;0
45382098;Студенческий Медиацентр РТУ МИРЭА;f;37;1187585;0;0;0;0;2;0;0;35;0;0;0;0;0;0;0;0;37;РТУ МИРЭА;0
24182684;Взлом ВК/VK/google/blog;f;33;;0;0;0;0;1;1;0;0;0;0;0;0;0;31;0;0;33;;0
45636106;Кронверкские барсы | Университет ИТМО;f;25;53;0;0;0;0;0;1;0;1;0;0;0;1;22;0;0;0;25;Университет ИТМО;0
2599;Ассоциация выпускников РТУ МИРЭА;f;55;1187585;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;0;55;РТУ МИРЭА;0
88599290;Антинаучка МФТИ;f;21;297;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;19;21;МФТИ (Физтех);0
394900;Досье преподавателей РЭУ им. Плеханова;f;38;326;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;38;РЭУ им. Г. В. Плеханова;0
23895530;[Сразу к делу!];f;54;;0;0;0;0;0;0;0;0;0;0;0;0;0;54;0;0;54;;0
72197431;ЭТО ТьМА;f;33;;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;32;33;;0
47630162;ВикиФизтех;f;38;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;38;;0
87263485;ВЫПУСКНИКИ МФТИ;f;34;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;34;МФТИ (Физтех);0
1694;ФУПМ МФТИ;f;25;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;МФТИ (Физтех);0
17906;ФАКТ МФТИ;f;26;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;МФТИ (Физтех);0
15787;ФМХФ МФТИ;f;23;297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;23;МФТИ (Физтех);0
49611473;Время Физтеха;f;26;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;26;;0
6582296;лайфхак;f;39;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;39;;0
58939492;Подслушано ИТМО;f;33;53;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;33;Университет ИТМО;0
